Stages	CYR61	HSPA6	RGS1	BTG2	ATF3	ETV3	PTGS2	EGR4	EGR1	DUSP1	CDKN1A	TRIB1	NR4A3	DUSP5	EGR2	NPAS4	NR4A1	FOS	JUNB	FOSB	PPP1R15A	SIK1	GPR183	NEDD9	SPRY2
Stage_10	5.54898	5.53996	5.6284	7.69441	4.54629	7.61501	5.62557	7.53267	10.9094	9.78599	4.8265	9.31599	7.15378	6.02387	7.16667	6.06217	7.94713	8.24397	8.27816	6.11048	6.6531	7.08124	5.9053	6.49335	10.5059
Stage_10	7.24586	5.83801	5.72461	9.15686	5.32845	7.39603	5.43588	7.53101	10.1511	10.546	5.28714	8.56354	7.4809	6.52423	6.41353	6.06027	7.14103	9.1093	9.42444	6.93151	6.52032	7.24624	5.75332	5.47445	9.15531
Stage_10	6.09305	6.02209	5.23549	8.58825	5.48452	7.43233	6.4224	7.33096	11.0385	10.2726	5.78001	9.18949	6.90656	5.58137	6.83663	6.45116	8.41006	8.94476	9.08425	6.27631	5.9222	7.69864	5.7796	6.1863	10.2718
Stage_10	5.48634	5.56172	5.46262	7.04294	5.09546	7.11112	5.11603	7.09688	10.5119	9.67468	4.90729	9.13522	6.00208	5.84463	6.4342	5.56534	7.39223	8.22753	8.01734	5.55127	5.81142	6.7893	6.25665	5.71788	10.2409
Stage_10	5.8048	6.05042	5.73011	8.04459	4.88401	7.01493	5.54282	7.5487	10.8646	9.98358	5.60615	9.66121	6.98161	5.07796	6.88327	5.8211	7.60711	7.84232	8.76411	5.95448	6.06558	7.08761	6.20193	6.02193	10.3894
Stage_10	5.64964	5.33706	6.37023	7.6924	5.54199	6.2911	6.03244	7.06165	10.6508	9.80699	5.53085	9.2011	6.17263	5.59406	6.09644	5.50206	7.24274	7.87564	7.7291	5.74698	6.10117	7.03525	6.32631	6.32896	10.6367
Stage_10	5.75236	6.00965	5.03636	7.5742	5.79702	6.32204	5.82548	7.25644	10.5245	8.87126	6.78251	8.7906	6.83525	5.64755	7.12208	5.77516	7.33736	7.37199	7.70004	5.91302	5.39396	7.16958	5.90003	5.94743	10.9446
Stage_10	5.87256	5.38763	4.63153	8.04941	5.27858	7.5572	5.93209	7.12989	10.586	10.5721	5.91349	9.20685	6.36188	5.73539	6.46972	5.66764	8.10717	9.11675	8.7204	6.35842	5.84445	7.30663	5.77476	6.29308	10.556
Stage_10	5.39894	5.51642	5.35374	7.61697	6.31963	6.79289	5.80132	7.78269	10.3713	9.04485	6.71542	9.44952	7.01789	6.08172	7.30498	5.86601	7.7117	7.05517	8.31497	6.685	6.64091	7.32687	6.523	6.17646	9.14469
Stage_10	6.41579	5.83815	4.72811	8.92683	5.90322	6.62796	6.04471	6.86647	10.9682	10.3694	5.592	9.58787	6.70744	6.07341	6.95764	5.75555	8.28562	8.92998	8.31894	6.69629	6.38671	7.26698	6.39835	6.6587	10.6161
Stage_10	5.96014	5.64435	5.30479	7.76608	5.39986	7.12397	5.49306	7.49986	10.5941	9.40064	5.89653	9.15755	6.52066	5.31285	6.53063	6.30151	7.79161	8.43897	9.18768	5.72497	6.66408	6.63114	5.36019	5.46784	10.262
Stage_10	5.41494	6.51754	5.95165	7.78524	4.76016	7.35275	7.25799	6.72655	9.77741	8.09181	6.43631	7.72107	5.67545	6.20923	6.20388	4.68113	6.71193	6.69764	7.57338	5.77771	6.18615	6.89388	5.09049	6.57202	9.58051
Stage_10	5.5954	5.9093	5.90401	8.4447	5.44071	6.95268	6.09825	6.93885	9.78998	9.18538	7.03617	8.68254	6.41313	6.58913	6.05019	5.17414	6.85637	8.00795	8.46565	6.06885	5.92446	7.45532	4.96123	6.76136	9.86042
Stage_10	4.81212	5.18478	4.09748	7.77574	4.9079	6.81327	4.23095	7.06339	8.1096	8.63691	5.75568	7.97572	6.19429	8.72491	4.48351	5.10136	5.94487	6.59151	7.20462	5.41636	5.886	6.04711	4.29347	5.41343	10.991
Stage_10	5.54905	5.59713	5.76654	8.3424	4.85599	7.51722	6.0659	6.98416	9.66206	8.33932	7.09034	8.03283	6.51827	6.52095	5.02172	4.66661	5.97606	6.99661	7.70882	5.53474	6.5888	7.14413	4.60368	6.19606	9.96361
Stage_10	5.00843	5.75379	6.51504	7.86665	5.08347	6.91987	7.35524	6.93836	9.53053	8.74723	7.1798	7.76717	6.35706	6.43019	5.64746	5.1176	6.32442	7.05263	8.01436	5.57638	5.59927	7.28981	5.33669	6.62765	9.97095
Stage_10	5.00019	6.76584	6.99694	6.95797	4.40525	6.98118	6.83421	6.92552	9.9304	7.72079	6.58123	8.1569	6.52647	5.93728	6.16116	4.83724	6.39616	6.27282	7.67767	5.60079	6.26862	6.20023	5.63029	6.64165	10.1112
Stage_10	4.99974	6.45515	6.30838	7.31359	4.47923	6.84997	6.9276	6.45613	9.5358	7.48176	6.16225	7.80782	6.685	6.17608	5.7497	5.20807	6.23334	6.55192	7.57206	5.21545	6.097	6.6166	5.1186	6.37415	10.268
Stage_10	5.49215	6.18929	5.06013	8.1823	5.24006	6.64764	5.03605	5.7834	9.68911	8.83268	7.34229	7.99263	4.90037	6.9748	4.77062	4.50637	6.70817	6.6216	7.08624	5.38701	6.623	7.45939	4.64412	6.65172	9.59818
Stage_10	5.385	5.83339	5.94894	7.3718	4.85917	6.89469	6.53436	6.61428	9.64412	8.12825	6.67953	8.08161	6.17117	6.5646	5.99699	4.71982	6.39943	6.95588	7.44944	5.59519	6.41659	7.10327	5.12967	6.82133	10.2714
Stage_10	5.08169	6.15712	5.60223	7.68098	5.11392	7.35792	7.16741	7.26759	10.1365	7.89585	6.9806	8.06267	5.77611	6.15456	6.17957	4.87983	6.3258	6.78351	7.28101	5.90368	6.45616	7.09473	4.72478	6.39438	9.98957
Stage_10	6.41037	6.06915	5.50874	8.18163	6.0666	7.25499	5.39214	7.45821	10.1165	8.88065	7.56912	8.35627	5.99338	6.7056	5.84042	4.68002	7.18996	7.97169	7.46253	5.97108	6.24764	7.80016	5.33217	7.45728	9.36324
Stage_10	4.77336	5.83763	5.8642	7.32304	5.26693	6.43516	7.85363	6.95927	9.82356	7.67794	7.35162	7.2094	5.50444	6.24692	5.94633	5.07571	6.58173	6.83865	7.63915	5.86808	5.46281	6.93821	5.3843	6.63631	9.90638
Stage_10	5.0543	6.23982	5.86559	7.82464	4.34889	7.70557	7.43402	6.84086	9.13491	8.19178	6.45074	7.78753	6.201	6.27115	6.01566	4.97648	6.54674	6.94244	7.21793	5.35186	6.11685	6.74923	5.16044	6.51529	10.362
Stage_11	6.47368	7.55776	9.15915	9.35603	6.43925	6.39346	7.1243	6.85519	10.0148	9.47376	7.59694	8.0571	6.9736	6.91634	6.41193	6.38213	7.9895	9.94238	9.18635	6.7713	8.35794	7.48428	8.34581	6.643	10.1629
Stage_11	6.087	8.27673	9.49579	8.10307	6.49364	7.04365	5.80573	6.68373	9.79304	9.3728	7.05263	7.80432	6.22127	6.58339	5.48473	7.06778	7.4128	9.97243	8.19149	6.33649	8.28179	7.56594	7.24273	6.41935	9.18681
Stage_11	6.67905	8.72385	6.91786	9.39211	6.5815	6.21211	4.694	8.14686	11.4997	11.1366	7.58061	8.3101	5.3639	8.38418	4.7438	10.0939	8.52291	11.2894	9.66432	7.86873	9.82428	7.34364	6.51714	6.3637	10.6762
Stage_11	6.2916	7.66032	8.75891	8.93064	5.56868	7.68218	6.65515	6.98004	10.1218	8.86169	7.52764	8.29264	6.34925	6.30915	6.15346	7.33993	7.21089	10.076	8.5363	6.71159	8.57609	7.62308	7.12755	6.70956	9.65008
Stage_11	6.69137	8.17059	8.83222	8.86184	5.79174	6.62778	5.12943	7.63682	10.4602	9.33307	7.17967	7.64696	7.3589	7.09716	6.69721	7.15319	7.44424	10.0496	9.11628	7.15656	8.71712	7.9404	7.36679	6.23885	9.56122
Stage_11	6.8294	7.52485	10.0568	9.02706	6.73976	6.65655	7.21514	6.46148	10.3705	9.92289	7.8798	8.33823	6.9326	6.69273	5.96972	6.17422	7.94542	9.68898	9.00524	6.41466	7.80028	7.54464	9.24969	7.07103	9.88268
Stage_11	6.07985	7.80187	10.1268	8.50955	5.92184	6.60777	5.99876	6.44958	10.0926	9.42947	7.15677	7.89873	6.42367	6.23983	5.44379	6.25614	7.14222	9.65384	7.92783	6.73118	7.6716	6.59184	8.64986	6.27707	8.81986
Stage_11	6.78278	7.95284	9.74485	8.63441	6.71221	5.90125	7.17514	6.72203	9.92646	9.45818	7.49261	8.52668	6.1325	6.51699	6.42203	6.74282	7.24138	9.90608	8.84857	6.33861	7.45227	6.836	7.73511	7.28633	9.79784
Stage_11	6.79455	8.46686	9.10029	9.05788	5.88543	7.07962	4.25948	5.15956	10.8596	10.0885	6.88821	7.73471	6.80387	6.58913	5.66075	6.36233	7.26389	10.7716	8.4537	7.22953	9.42076	7.80646	6.96837	6.21314	8.90159
Stage_11	6.56851	8.41545	9.37634	8.35726	6.13591	7.55789	6.61369	6.68373	10.0786	9.26901	7.08328	8.14687	6.77334	6.12911	5.87496	6.71751	7.11135	9.88298	8.72963	6.47141	8.47214	6.89509	6.7987	6.82234	9.77773
Stage_11	6.56683	8.03498	8.96928	8.57958	5.5628	7.19979	6.60934	7.15206	10.443	9.15886	7.34993	8.15261	6.65449	5.93379	6.58994	7.12419	7.78592	10.2764	8.80926	7.00639	8.4532	7.59341	7.50777	6.31298	10.1091
Stage_11	7.04152	7.82717	9.47638	9.06857	6.02459	6.6494	6.80023	6.73689	9.98639	9.81605	6.8391	8.22809	6.42926	7.02229	6.76318	7.01246	7.7331	9.82443	9.79674	6.54581	7.97299	7.82361	8.75914	6.83282	9.78013
Stage_11	6.83377	8.03206	9.72569	9.37372	5.44947	7.23501	7.32825	7.13469	10.1922	9.825	7.04388	8.16352	6.70462	6.71111	5.7076	6.27046	7.85641	9.80306	8.72379	6.24353	8.14353	7.24958	8.59943	6.88072	9.86263
Stage_11	6.2826	8.81638	9.33495	9.54212	6.6557	6.61274	5.33742	7.8105	10.2155	9.54909	7.67532	8.61952	7.65581	7.32511	7.80007	7.68083	7.88465	10.4943	8.68573	7.42929	9.35356	7.58794	8.7072	6.41022	8.87514
Stage_11	7.06536	7.86269	8.63575	9.20559	5.61411	6.84383	6.55632	6.74281	10.5233	9.95431	7.29126	8.0586	6.28099	6.53846	5.76932	4.74036	8.04823	10.0796	9.03687	6.86503	8.54832	7.46161	7.53082	6.16394	10.4829
Stage_11	6.88798	8.0572	9.69495	8.47783	6.45337	7.32183	6.94883	6.73718	10.1325	9.48957	7.33286	8.18253	6.95317	6.80908	6.50616	6.85888	7.43601	9.96624	8.41676	7.16305	8.36798	7.35461	8.54229	7.28995	9.70236
Stage_11	5.46795	5.98818	3.76635	7.44827	5.38148	6.94765	8.45915	7.19516	10.3287	8.58816	5.10362	8.10612	6.76635	6.39249	7.72262	6.71558	6.80399	7.65246	7.57362	6.26465	5.69427	7.13858	5.6954	6.22467	10.5784
Stage_11	5.19733	5.57363	4.25658	7.5321	4.67142	7.49922	6.58345	6.76589	9.60824	7.75375	5.19669	7.71312	6.94545	5.42337	6.84031	5.53791	6.3142	7.46252	7.77738	6.58369	5.60665	6.36492	5.79622	5.09098	9.7219
Stage_11	4.87646	6.36929	5.24033	6.87876	5.80495	7.4112	7.09256	7.19215	10.3689	8.01335	5.28249	8.40974	6.61922	5.51824	6.62906	6.25121	7.16191	5.9743	7.82816	5.8526	5.57052	7.08492	5.56528	6.7834	10.5651
Stage_11	5.28727	5.78813	4.04812	7.52959	4.95883	7.56357	8.50152	7.38834	10.1969	8.76274	4.71437	8.72336	7.25434	5.88196	7.54256	7.50887	6.74145	7.42466	7.65619	5.91082	6.25721	7.07368	5.99942	6.55258	10.9307
Stage_11	5.30477	5.9731	4.16511	7.89466	4.75948	7.38836	5.10933	7.33112	9.20059	8.02497	5.00121	8.13958	8.19381	6.9561	7.72937	5.34154	5.7274	7.54879	7.65721	6.65942	5.28551	6.38948	5.73344	4.9526	10.2297
Stage_11	5.70137	6.31353	4.52863	7.05881	4.77566	7.13052	7.48704	6.89818	9.99905	8.50718	5.2903	8.15365	6.45872	5.23425	6.99278	6.65742	6.38367	7.24303	7.29632	6.11727	5.50519	6.52579	5.88132	5.53508	10.3813
Stage_11	4.96675	5.52264	4.67125	7.27272	4.81875	6.85597	7.47863	7.24749	9.84656	8.38594	5.30055	8.6372	6.10034	5.58799	6.84262	5.82224	6.59463	7.07385	7.52023	6.2875	5.87778	6.78005	5.90837	5.54767	10.3429
Stage_11	4.83799	5.71199	4.06385	7.73508	4.44605	7.86465	7.71693	7.16805	9.79301	9.02295	5.45983	8.70259	7.14205	6.2658	7.47183	6.68612	6.58787	7.48251	7.68259	5.91428	6.35825	6.9447	6.08187	5.59708	10.9135
Stage_11	5.04131	5.55404	3.9231	7.21145	5.25784	7.57313	7.48639	6.87547	9.66047	8.38485	5.17851	8.55261	6.5372	5.75337	7.15483	6.44354	6.28613	6.43686	7.25768	5.74214	5.67171	6.48003	5.56844	6.00324	10.5725
Stage_11	5.40051	5.85779	4.377	7.34154	5.29242	7.41346	7.03715	6.72243	9.88517	7.9658	4.89733	8.0894	6.02429	5.32045	6.92517	5.4886	6.48586	7.02151	7.47997	5.74323	6.06246	6.61988	5.59556	5.23662	10.3657
Stage_11	5.34911	5.22334	4.01406	7.55556	4.93155	7.35781	7.85672	6.84945	10.6875	9.59034	5.31446	7.7527	6.49486	6.00702	7.80164	6.51871	7.29449	7.38131	7.10794	6.73338	6.56865	7.56796	5.75509	5.9798	10.3619
Stage_11	5.2468	5.54395	4.19441	7.28021	4.88735	7.60021	8.27929	7.26575	10.0474	8.87536	5.17953	8.42513	7.01653	5.73906	7.13779	6.02554	6.40788	7.91709	7.85414	6.69959	6.06981	7.05996	5.84258	6.50481	10.8679
Stage_11	4.9866	5.33248	4.08697	6.89508	4.72363	6.98997	7.19463	7.06535	10.3296	8.34915	4.81691	8.10341	6.65905	5.53012	7.13171	6.7919	6.98715	6.68303	7.98368	5.72041	6.46389	7.40352	5.53761	5.69058	10.0852
Stage_11	4.81222	5.6895	3.77189	7.60229	4.93752	7.41428	5.0689	6.82678	9.01032	6.96729	5.35113	8.10538	7.48153	5.21777	5.62129	5.37876	5.71663	5.77393	6.46716	5.89643	6.0303	6.71152	5.26299	4.8544	9.63958
Stage_11	4.60322	5.82168	3.76956	7.47783	5.16751	6.92964	3.77343	7.6566	7.54783	8.79447	5.78985	8.4742	5.90151	8.75383	4.65724	5.32878	6.28358	5.89912	6.78944	5.20678	5.91611	5.90151	4.76625	4.67266	11.3887
Stage_11	4.75861	5.89894	4.16164	7.69923	4.42742	7.8109	4.94582	7.61108	8.04872	9.03254	5.18612	7.95226	6.34902	8.913	4.84983	5.25344	6.18087	7.11124	6.83596	5.57424	6.07416	5.65601	5.08188	4.61851	11.1553
Stage_11	5.36771	6.6246	3.87011	6.79956	4.91018	7.11609	4.55161	6.96557	8.91939	6.54395	5.41763	7.53166	7.28498	5.55223	5.09926	5.22167	5.71842	6.08778	6.98656	5.49337	5.26362	6.55668	5.13587	6.02038	9.96507
Stage_11	5.96564	6.07901	4.43821	7.73614	5.0161	7.60025	7.31078	7.9722	10.6676	8.37306	5.07499	8.3554	6.50969	5.93939	8.1876	5.67216	7.66288	7.47703	8.34198	6.2192	7.00596	7.47805	4.88355	5.93842	10.0163
Stage_11	5.22256	6.20676	3.97166	7.20843	5.17196	8.02089	7.2807	7.52366	10.3846	7.80247	5.19336	8.34994	7.00168	6.0159	7.26096	6.69053	6.69061	6.77317	7.79463	5.87772	6.50025	6.69324	5.28132	5.6502	10.0037
Stage_11	5.41918	5.60434	3.93393	7.2623	5.12102	6.95871	7.50848	7.36521	9.96611	8.87075	4.91616	7.83513	6.83517	5.55428	6.99949	5.88967	6.87786	6.53646	7.90115	5.55769	5.94794	7.17919	5.37448	5.98165	10.5454
Stage_11	4.79971	5.68941	3.80826	7.03584	4.79867	7.26918	6.69521	7.29513	10.1313	7.93881	5.08941	7.92156	6.69505	5.37609	6.36064	5.37851	7.00099	6.46211	7.31027	5.4785	6.05201	6.97031	5.13357	5.75177	10.2311
Stage_11	5.05924	5.56776	4.29496	7.01095	5.22123	7.52817	6.72879	7.10399	10.2915	8.77925	5.46619	8.24746	6.64561	5.67219	6.75855	6.02699	6.66857	6.28514	7.15494	5.34698	5.86023	6.92362	5.10871	5.55042	10.4348
Stage_11	5.17873	5.47098	4.51691	7.17925	4.63117	7.50792	7.32234	6.92758	10.0718	8.98994	5.51642	8.33329	6.41061	5.38443	6.74333	6.52172	6.59898	6.62191	7.76672	5.47401	6.03855	7.46136	4.5883	6.0286	10.6465
Stage_11	5.34968	6.45638	4.32409	7.29441	5.52594	7.41571	6.62394	7.35193	9.51396	7.92602	5.94229	8.39468	6.21513	5.66519	5.87778	6.19268	6.24514	5.84953	7.96742	5.86851	5.30174	6.60499	5.7727	5.95167	10.3559
Stage_11	5.74563	6.07731	4.05901	6.86892	4.70075	7.50502	6.76606	6.90772	10.6294	8.96225	4.70244	7.37804	6.21995	5.76592	6.93755	6.4799	7.24991	6.69319	7.49348	5.99675	6.33698	7.45511	5.10771	6.05228	10.0394
Stage_11	5.26932	6.08565	4.07709	7.0744	4.75113	7.07056	7.35781	6.89776	10.3128	8.45807	5.26633	8.22428	7.04648	5.12125	6.72467	6.45754	6.81724	6.48666	7.61101	5.41535	6.06273	7.11709	5.1948	6.43342	10.4598
Stage_12	5.6889	5.55519	4.45233	7.68194	6.36452	6.92336	5.88411	6.80472	8.82967	8.35531	6.53432	7.66279	5.17405	5.38262	5.26573	5.09413	6.36276	7.49478	7.62037	6.24613	6.61079	6.86685	5.57537	5.3704	9.60075
Stage_12	6.12903	4.68617	4.29057	8.29254	6.25953	6.3796	6.11328	6.95339	9.43795	8.1059	6.1507	8.23255	5.798	6.04568	5.43589	4.97994	7.06719	6.95421	8.12875	6.30064	7.01659	6.58714	5.77293	5.48915	9.81809
Stage_12	6.97441	6.393	5.82425	9.5569	6.77204	6.98758	5.29659	6.23793	8.34268	9.10682	5.78758	7.56194	5.361	5.23902	5.42927	5.08723	7.02055	8.05154	9.55879	6.16497	7.45511	6.81483	6.24576	5.74745	9.63249
Stage_12	4.68635	5.49832	4.34559	8.25534	5.69644	6.06309	4.83686	8.33121	8.53863	8.67671	6.38015	8.59658	5.432	8.69562	4.72904	4.77473	6.16698	6.20388	8.50868	5.58904	7.08938	6.56079	5.04236	4.7041	10.847
Stage_12	6.15027	5.43337	4.16876	7.12621	5.02209	7.8699	6.80962	6.38269	9.79258	7.3528	5.34905	8.01747	5.86127	5.59391	5.34907	4.99806	6.61849	7.49436	7.46368	5.84483	7.25086	6.26678	4.99467	5.34594	10.1492
Stage_12	5.51618	5.5446	4.11167	7.3721	5.50084	7.3372	6.87658	6.67702	9.30813	7.25296	5.17673	7.44575	5.40468	5.33983	5.35377	5.12247	6.243	6.1396	7.381	5.65654	6.71301	6.2121	5.87402	5.41678	9.88022
Stage_12	6.13777	5.49985	5.12398	8.59229	5.88446	6.61919	4.71014	7.23784	9.15518	9.54845	6.1744	8.66137	6.49688	5.90448	5.56818	5.05411	7.41586	8.34538	8.06179	6.41507	7.69597	6.79033	6.07202	5.4873	9.48819
Stage_12	6.60218	5.77543	5.00009	8.19251	6.32879	6.75271	5.08085	7.27896	8.87754	8.25558	6.5757	8.93687	6.28236	5.60495	5.50527	5.03802	6.78832	7.4135	8.91047	5.80562	6.9441	6.6591	5.89512	5.44863	9.0478
Stage_12	5.96453	5.87866	4.24211	7.99045	5.81171	6.78949	5.97517	6.53423	9.58229	8.75385	5.48376	8.27265	5.76716	5.31924	5.18429	4.93957	7.11506	7.1402	7.99463	6.0392	7.0077	7.14632	5.51561	5.41466	9.98502
Stage_12	5.91544	5.53355	4.06519	7.61292	5.42019	7.22079	6.7382	6.59975	9.31497	8.05636	4.97427	7.52621	5.47613	5.31833	4.95439	5.13329	6.42864	7.51936	7.70732	5.78069	6.69349	6.32296	5.59773	5.59903	9.92482
Stage_12	5.62106	6.6037	4.88394	7.32455	6.00498	6.43157	5.85279	6.67137	9.15435	8.02799	6.52218	8.00422	5.44995	5.43158	5.13931	5.13689	6.52321	6.80533	8.52906	6.00296	6.57873	6.4857	5.99513	5.3339	9.04773
Stage_12	6.17405	6.38044	5.20576	8.12045	5.44617	7.43749	5.86236	6.59549	8.45685	7.58619	5.75329	8.47529	5.21766	5.55342	4.89255	4.54502	6.60334	6.76773	7.5808	5.56376	6.6305	6.65749	6.23743	5.72543	9.78114
Stage_12	6.39526	5.74029	4.63715	8.28699	5.55399	6.88047	6.24648	6.31252	9.3554	8.87277	4.76761	8.08321	5.63774	5.52126	5.16497	5.02632	6.63059	8.45172	7.90727	5.88374	7.14208	6.72454	5.74799	5.48363	10.1381
Stage_12	6.22973	5.41528	4.94148	7.63763	5.85029	7.28153	7.01996	6.37059	9.47348	7.85349	5.17386	7.69172	5.73654	4.69317	5.26665	5.09343	7.3703	6.93674	8.42367	6.02213	6.92279	6.67722	6.27206	5.81483	9.969
Stage_12	6.53042	5.36838	4.32035	8.00563	5.41511	7.27096	6.27463	5.88474	9.28038	8.40757	5.70214	8.32101	5.86617	5.87955	5.42501	4.78992	6.93144	7.85547	8.93198	6.06916	7.608	7.28111	5.51954	6.02723	9.69253
Stage_12	6.07483	5.66698	5.50211	8.28301	6.07994	7.0063	5.76357	6.64733	8.96796	8.68462	5.8634	9.06931	5.96664	5.43774	5.1444	5.09436	7.20229	7.83405	8.80051	6.37302	6.96513	6.67035	6.23155	6.32616	9.31493
Stage_12	6.20921	5.79553	4.61555	7.66797	6.11285	7.38738	6.77813	6.18705	9.56694	7.99198	5.15367	7.83067	5.57312	5.54302	4.92296	4.82288	7.0922	7.94321	7.7799	6.05994	7.19088	6.45601	5.19433	5.34114	10.1098
Stage_12	6.38167	5.60182	4.86318	8.31739	5.70314	6.97893	6.34879	6.27618	9.09991	8.40944	5.17757	8.21637	5.69288	5.87072	5.27077	4.72498	6.87433	7.49482	7.75185	6.09018	6.62404	6.48689	5.59714	5.71767	9.98504
Stage_12	5.71157	5.17967	5.27315	7.96503	6.04394	6.54164	6.16426	6.24683	9.33466	8.69525	5.21951	8.02049	5.32209	5.3565	5.06419	5.39234	7.19441	8.51857	8.7327	6.39456	7.44948	6.55402	5.91892	5.59616	9.36989
Stage_12	5.74903	5.49843	4.51992	7.73741	5.88037	6.97001	6.68614	6.61286	9.13021	7.95074	5.44764	7.99483	5.14144	5.06381	5.12306	5.23507	6.67545	7.27446	7.39828	6.30038	6.44406	6.32963	5.53481	5.68604	9.37782
Stage_12	6.26871	5.54402	4.35896	7.41301	5.52687	6.79339	6.07142	6.53642	9.03011	8.68265	6.45993	8.10456	5.63419	5.71008	5.2558	4.87519	7.20665	7.74957	8.14468	6.21054	6.98367	6.44784	5.80866	5.68088	9.45573
Stage_12	6.19516	5.63572	4.46763	7.79248	5.61419	6.73294	5.91537	6.51378	9.41977	8.04825	4.94392	8.07203	5.25204	5.21677	5.28224	4.9658	6.83637	6.71165	7.97058	6.18691	6.71591	6.60521	6.13892	5.6711	8.96101
Stage_12	5.8706	5.67186	4.4925	7.77629	5.83869	7.25723	6.51963	6.96781	8.87243	8.05033	5.89679	8.20048	5.31707	5.07992	5.19988	5.07577	6.55369	7.31099	7.99545	6.3397	6.59991	6.74409	5.3502	5.69735	9.98108
Stage_12	5.6771	5.4971	4.89969	7.21917	5.6337	6.99973	6.36009	6.37215	8.94216	7.63928	5.4675	7.91001	5.08029	4.89126	4.84735	5.02573	6.35341	6.47718	7.16265	5.61474	6.54327	6.07238	5.4993	5.12701	10.1031
Stage_12	6.69744	4.76908	5.32438	8.3871	5.57062	7.25263	6.833	6.65583	9.49142	7.57681	5.06864	7.75999	5.97056	5.55682	5.22572	5.3057	7.63558	7.6388	8.57699	6.21324	7.67093	6.70393	6.5217	5.5366	9.77348
Stage_12	6.14248	5.77305	4.51724	7.28829	5.93989	7.30011	7.19835	6.31486	9.5412	7.8176	5.50385	7.67454	5.97652	5.31964	5.14093	5.01946	6.20215	6.66457	7.71745	5.71775	6.33765	6.62704	5.47215	5.82815	10.0569
Stage_12	4.85731	6.14924	4.89925	8.00457	5.2705	7.66465	7.55608	7.28553	10.475	9.48966	6.47701	7.82321	6.59658	5.64345	8.28193	5.75386	7.49574	8.07844	7.88189	6.08041	6.94005	7.49689	6.02124	6.58059	10.8243
Stage_12	5.23634	6.11318	5.19657	8.32674	5.53636	7.77238	6.20668	7.23036	9.8027	7.98409	5.42783	8.22632	6.61125	5.43435	7.81051	6.51676	6.89113	8.08672	7.34633	6.2784	6.42147	7.07817	5.36029	5.81048	10.0347
Stage_12	5.18947	6.41505	5.19594	10.6602	5.47421	7.85028	4.70966	11.0008	11.8392	11.5986	6.19168	8.42103	6.63644	9.60499	5.33556	11.1701	7.99129	11.6637	10.6642	8.78191	7.31719	6.40869	5.564	5.49842	11.1758
Stage_12	5.19038	6.31937	5.69856	8.25683	5.48648	7.39682	7.54432	7.25913	10.6434	9.11924	6.71054	7.97955	6.81245	5.78824	8.28468	7.18773	7.74997	9.19047	8.24257	6.89116	6.37583	7.65172	5.66586	6.78989	10.2131
Stage_12	5.30348	6.04449	4.75042	7.91284	5.89718	7.61314	7.62066	7.39132	10.4746	8.7863	5.93167	7.57781	6.46518	5.72401	7.99479	7.45824	7.3808	8.66228	7.7644	6.50062	6.93826	7.32939	5.45968	6.76099	10.0675
Stage_12	5.36504	6.46443	5.01996	8.00044	5.69704	7.57246	8.13569	7.26326	10.6791	9.00882	6.0224	8.546	6.84804	5.97249	8.46795	6.93921	7.80401	8.49198	7.48034	6.30144	6.81921	7.44933	5.76006	6.09281	10.4661
Stage_12	6.28557	5.43101	6.5779	9.00451	5.92158	8.26488	8.405	6.93547	10.5454	10.0347	5.92285	7.74657	6.69626	6.10186	8.15478	7.08036	8.0393	9.62197	7.93425	6.45075	7.02577	7.57538	6.13346	6.49482	10.1064
Stage_12	4.88687	5.49308	6.3997	7.6375	5.40105	6.92275	4.59399	5.84833	9.32256	8.97631	6.30022	7.34657	5.48926	7.23869	5.19247	5.7146	6.51583	7.05877	7.22707	5.94707	6.84355	6.94762	5.88623	5.75509	8.84456
Stage_12	5.23103	5.48839	4.73126	7.92706	5.80793	7.78855	7.23779	7.43348	10.1282	8.96389	5.6935	8.02851	6.46201	5.63501	7.49109	5.98917	7.32541	8.1228	7.93708	6.23433	6.73263	7.46052	5.90647	6.44775	10.5419
Stage_12	5.39256	5.92132	5.12844	8.67974	5.86188	7.39786	7.63808	7.40297	10.6406	9.4044	6.40026	8.00063	6.90259	5.98951	8.28111	7.55755	8.04088	9.83024	8.1566	6.75952	6.86775	7.76455	6.75404	6.69379	9.89114
Stage_12	5.61235	6.34453	5.19149	8.33405	5.38144	7.43966	7.76004	7.40738	10.7752	9.79307	5.86605	8.1072	6.20638	6.55857	8.1798	8.83357	7.52668	9.47502	9.12124	7.05251	7.24146	7.50571	6.09347	6.62465	10.2174
Stage_12	4.98934	5.28501	5.00925	7.60048	5.99129	7.73279	7.94947	7.38593	10.7582	9.25139	6.44189	8.42848	6.27646	5.99654	8.65428	6.98407	7.66051	7.49017	7.75733	6.18849	6.97547	7.40765	5.55743	7.13583	10.8225
Stage_12	5.71757	5.87912	6.06719	9.67669	5.7651	7.33824	5.56068	8.31734	10.4225	9.97784	6.4906	8.50091	6.41018	5.638	8.84251	8.95603	8.08795	9.91135	8.55574	7.30972	6.5882	7.44244	7.4569	5.9162	9.88057
Stage_12	6.32335	6.53566	5.7029	8.94606	6.04898	7.5244	7.25557	7.43171	11.0381	9.83018	5.78627	7.87454	6.35652	6.44365	8.25246	10.3509	7.78782	10.1589	8.35943	7.55204	7.45707	7.25293	6.297	7.1456	10.23
